ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
07481;2018-04-04T17:00:00+02:00;100640;-160;6;170;7.1;288.35;281.35;63;49000;25;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;1;1250;32;29;18;97840;;;110;;;;;;;;10.300000;10.300000;-10;2;0.000000;0.000000;-30;0.0;1.0;9.200000;9.2;9.2;;;;;3;3;;7;0;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;25
07481;2018-04-05T08:00:00+02:00;101680;270;3;230;2.1;282.55;278.35;75;40000;80;Averse(s);6;90;5;1250;38;23;;98790;;;1150;282.150000;;285.050000;;;;;2.900000;2.900000;-10;1;0.000000;0.000000;-60;-0.1;-0.1;-0.100000;-0.1;16.7;;;;;5;6;;3;3;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;3;Averse(s);80
07481;2018-03-19T07:00:00+01:00;100680;-40;8;80;1.6;274.45;271.25;79;10000;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;7;;35;;;97730;;;900;274.350000;;278.550000;;;;;2.100000;2.100000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;7;6;600;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-03-17T22:00:00+01:00;99660;20;0;150;3.0;278.85;276.65;86;15000;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75;4;;35;20;12;96790;;;-680;;;;;;;;3.900000;3.900000;-10;1;0.000000;0.000000;-30;0.0;0.0;-0.100000;3.6;9.6;;;;;4;6;1200;3;0;6800;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-03-14T01:00:00+01:00;101610;0;0;200;0.8;277.25;274.45;82;20000;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0;0;;30;20;10;98670;;;430;;;;;;;;1.800000;2.100000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;-0.1;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-03-14T04:00:00+01:00;101500;-120;8;150;2.2;276.05;273.95;86;10000;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0;0;;30;20;10;98550;;;370;;;;;;;;3.300000;3.800000;-10;0;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;-0.1;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-03-15T13:00:00+01:00;99760;370;1;140;4.0;280.65;278.95;89;10000;61;Pluie;6;100;7;;35;;;96910;;;-1180;;;;;;;;5.400000;5.400000;-10;2;0.000000;0.000000;-60;2.9;13.3;13.300000;13.3;13.3;;;;;7;6;1300;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Pluie;61
07481;2018-03-16T04:00:00+01:00;100320;60;1;130;1.0;279.05;277.25;88;15000;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;5;;35;27;;97430;;;610;;;;;;;;1.700000;4.800000;-10;1;0.000000;0.000000;-30;-0.1;-0.1;-0.100000;-0.1;16.1;;;;;5;6;2000;7;3;2600;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-01-31T07:00:00+01:00;102480;-120;6;150;2.5;279.35;276.15;80;10000;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100;8;;35;;;99530;;;-750;279.250000;;281.050000;;;;;3.600000;3.600000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;8;6;850;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-01-31T13:00:00+01:00;102020;-280;8;190;5.5;284.05;276.55;60;30000;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25;2;;35;20;10;99140;;;-1020;;;;;;;;8.200000;8.800000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;2;6;840;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1
