ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
7690;2018-05-17T23:00:00+02:00;101690;140;1;100;0.9;290.35;286.25;77;25000;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75;6;;35;20;10;101380;;;210;;;;;289.950000;;;1.500000;1.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;4;6;;;;;;;;;;;43.648833, 7.209;NICE;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1
7690;2018-05-18T02:00:00+02:00;101680;-10;0;350;1.2;289.55;286.05;80;25000;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;50;4;800;35;20;10;101370;;;190;;;;;289.050000;;;2.100000;2.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3
7690;2018-05-18T05:00:00+02:00;101610;-70;5;30;1.9;288.75;284.95;78;25000;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0;0;;30;20;10;101300;;;180;;;;;287.450000;;;3.000000;4.100000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;5;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2
7690;2018-05-18T08:00:00+02:00;101660;50;2;340;3.3;290.05;284.15;68;40000;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10;1;800;35;20;10;101350;;;110;288.050000;;291.350000;;287.150000;;;4.600000;5.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3
7690;2018-05-18T11:00:00+02:00;101660;0;5;160;4.5;291.65;287.55;77;40000;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10;1;800;38;20;10;101350;;;100;;;;;287.150000;;;5.200000;5.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;1;6;;;;;;;;;;;43.648833, 7.209;NICE;5;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3
7690;2018-05-18T14:00:00+02:00;101660;0;0;170;3.1;293.15;287.95;72;40000;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25;2;800;38;26;10;101350;;;40;;;;;287.150000;;;3.800000;3.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;1;6;;1;3;;;;;;;;43.648833, 7.209;NICE;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3
7690;2018-05-18T17:00:00+02:00;101560;-90;6;190;2.2;293.65;286.85;65;40000;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;50;2;800;39;26;12;101260;;;50;;;;;287.150000;;;3.200000;4.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;1;3;;2;0;;1;9;;;;;43.648833, 7.209;NICE;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1
7690;2018-05-18T20:00:00+02:00;101530;-40;8;190;1.8;293.05;287.85;72;40000;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75;2;;38;23;11;101220;;;-20;290.050000;;294.150000;;293.250000;;;2.200000;3.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;1;3;;3;0;;;;;;;;43.648833, 7.209;NICE;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1
7690;2018-05-18T23:00:00+02:00;101560;30;3;330;3.3;292.95;284.95;60;40000;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25;1;;35;20;11;101250;;;-130;;;;;291.350000;;;4.500000;5.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;2;0;;;;;;;;;;;43.648833, 7.209;NICE;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1
7690;2018-05-19T02:00:00+02:00;101530;-30;8;30;2.5;292.25;285.25;64;40000;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;2;;30;23;11;101220;;;-150;;;;;290.450000;;;2.900000;5.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;5;0;;;;;;;;;;;43.648833, 7.209;NICE;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1
